Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
331.75,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
331.969,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
332.297,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
332.532,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
332.75,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
333.047,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
333.235,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
333.5,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
333.703,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
334.0,TraderOne,Tick,1234,1327,-93,0,138200,138600,-4579,13878579,1007379,OK
334.25,TraderOne,Tick,1234,1327,-93,0,139000,138500,-4579,13878579,979479,OK
334.5,TraderOne,Tick,1234,1327,-93,0,139000,138500,-4579,13878579,979479,OK
334.75,TraderOne,Tick,1234,1327,-93,0,139000,138500,-4579,13878579,979479,OK
335.032,TraderOne,Tick,1234,1327,-93,0,138700,138500,-4579,13878579,979479,OK
335.297,TraderOne,Tick,1234,1327,-93,0,138100,138500,-4579,13878579,1016679,OK
335.547,TraderOne,Tick,1234,1327,-93,0,138100,138500,-4579,13878579,1016679,OK
335.735,TraderOne,Tick,1234,1327,-93,0,138100,138500,-4579,13878579,1016679,OK
336.032,TraderOne,Tick,1234,1327,-93,0,138100,138500,-4579,13878579,1016679,OK
336.25,TraderOne,Tick,1234,1327,-93,0,138100,138500,-4579,13878579,1016679,OK
336.547,TraderOne,Tick,1234,1327,-93,0,138100,138600,-4579,13878579,1007379,OK
336.719,TraderOne,Tick,1234,1327,-93,0,138100,138600,-4579,13878579,1007379,OK
337.0,TraderOne,Tick,1234,1327,-93,0,138100,138600,-4579,13878579,1007379,OK
337.297,TraderOne,Tick,1257,1327,-70,0,138300,138600,-4897,10697997,1009997,OK
337.453,TraderOne,Tick,1257,1327,-70,0,138300,138600,-4897,10697997,1009997,OK
337.75,TraderOne,Tick,1257,1327,-70,0,138300,138600,-4897,10697997,1009997,OK
338.016,TraderOne,Tick,1284,1327,-43,0,138200,138600,-5270,6966970,1015770,OK
338.313,TraderOne,Tick,1284,1327,-43,0,138200,138600,-5270,6966970,1015770,OK
338.516,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
338.75,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
339.047,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
339.219,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
339.485,TraderOne,Tick,1284,1338,-54,0,139000,138500,-5423,8496123,1006323,OK
339.75,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
340.047,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
340.25,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
340.453,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
340.75,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
340.969,TraderOne,Tick,1284,1338,-54,0,139000,138600,-5423,8496123,1000923,OK
341.25,TraderOne,Tick,1301,1338,-37,0,138200,138600,-5658,6146958,1026158,OK
341.453,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
341.782,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
341.985,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
342.282,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
342.547,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
342.75,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
343.0,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
343.203,TraderOne,Tick,1301,1387,-86,0,139300,138800,-6339,12958639,1004639,OK
343.516,TraderOne,Tick,1346,1387,-41,0,138500,139000,-6962,6726762,1035962,OK
343.813,TraderOne,Tick,1346,1387,-41,0,138500,139000,-6962,6726762,1035962,OK
343.985,TraderOne,Tick,1346,1387,-41,0,138500,139000,-6962,6726762,1035962,OK
344.297,TraderOne,Tick,1395,1387,8,0,138500,139000,-7641,-68859,1041541,OK
344.453,TraderOne,Tick,1416,1387,29,0,138800,139000,-7058,-2984242,1040958,OK
344.703,TraderOne,Tick,1416,1387,29,0,138800,139000,-7058,-2984242,1040958,OK
344.953,TraderOne,Tick,1416,1387,29,0,138800,139300,-7058,-2984242,1049658,OK
345.297,TraderOne,Tick,1416,1387,29,0,138800,139300,-7058,-2984242,1049658,OK
345.547,TraderOne,Tick,1462,1387,75,0,138800,139300,-7696,-9368404,1064096,OK
345.766,TraderOne,Tick,1462,1387,75,0,138800,139300,-7696,-9368404,1064096,OK
346.0,TraderOne,Tick,1462,1387,75,0,138800,139300,-7696,-9368404,1064096,OK
346.25,TraderOne,Tick,1462,1387,75,0,138800,139300,-7696,-9368404,1064096,OK
346.5,TraderOne,Tick,1462,1387,75,0,138800,139300,-7696,-9368404,1064096,OK
346.735,TraderOne,Tick,1462,1387,75,0,138800,139300,-7696,-9368404,1064096,OK
347.032,TraderOne,Tick,1462,1387,75,0,139200,139300,-7696,-9368404,1071596,OK
347.235,TraderOne,Tick,1462,1387,75,0,139200,139800,-7696,-9368404,1101596,OK
347.485,TraderOne,Tick,1462,1387,75,0,139200,139800,-7696,-9368404,1101596,OK
347.797,TraderOne,Tick,1462,1387,75,0,139200,139800,-7696,-9368404,1101596,OK
348.016,TraderOne,Tick,1462,1387,75,0,139200,139600,-7696,-9368404,1086596,OK
348.203,TraderOne,Tick,1462,1387,75,0,139200,139500,-7696,-9368404,1079096,OK
348.453,TraderOne,Tick,1462,1387,75,0,139200,139500,-7696,-9368404,1079096,OK
348.703,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
349.047,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
349.235,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
349.547,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
349.735,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
349.985,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
350.313,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
350.516,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
350.735,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
350.953,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
351.203,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
351.469,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
351.782,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
351.969,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
352.313,TraderOne,Tick,1462,1387,75,0,139300,139800,-7696,-9368404,1101596,OK
352.469,TraderOne,Tick,1462,1387,75,0,139300,139800,-7696,-9368404,1101596,OK
352.719,TraderOne,Tick,1462,1387,75,0,139300,139800,-7696,-9368404,1101596,OK
352.953,TraderOne,Tick,1462,1387,75,0,139300,139700,-7696,-9368404,1094096,OK
353.282,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
353.532,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
353.797,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
354.0,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
354.219,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
354.547,TraderOne,Tick,1462,1387,75,0,139300,139500,-7696,-9368404,1079096,OK
354.735,TraderOne,Tick,1462,1387,75,0,139400,139500,-7696,-9368404,1086596,OK
355.0,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
355.203,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
355.469,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
355.782,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
356.063,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
356.313,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
356.485,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
356.766,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
356.985,TraderOne,Tick,1462,1387,75,0,139400,139600,-7696,-9368404,1086596,OK
357.282,TraderOne,Tick,1462,1387,75,0,139200,139600,-7696,-9368404,1086596,OK
357.485,TraderOne,Tick,1462,1387,75,0,139200,139600,-7696,-9368404,1086596,OK
357.813,TraderOne,Tick,1462,1387,75,0,139600,139600,-7696,-9368404,1101596,OK
357.985,TraderOne,Tick,1462,1387,75,0,139600,139900,-7696,-9368404,1109096,OK
358.219,TraderOne,Tick,1462,1387,75,0,139700,139900,-7696,-9368404,1109096,OK
358.469,TraderOne,Tick,1462,1387,75,0,139700,139900,-7696,-9368404,1109096,OK
358.719,TraderOne,Tick,1462,1387,75,0,139700,139800,-7696,-9368404,1109096,OK
359.047,TraderOne,Tick,1462,1387,75,0,139200,139800,-7696,-9368404,1101596,OK
359.313,TraderOne,Tick,1462,1387,75,0,139200,139800,-7696,-9368404,1101596,OK
359.453,TraderOne,Tick,1462,1387,75,0,139100,139800,-7696,-9368404,1101596,OK
359.735,TraderOne,Tick,1462,1387,75,0,139100,139800,-7696,-9368404,1101596,OK
359.969,TraderOne,Tick,1462,1387,75,0,139100,139800,-7696,-9368404,1101596,OK
360.25,TraderOne,Tick,1462,1387,75,0,139100,139800,-7696,-9368404,1101596,OK
360.547,TraderOne,Tick,1462,1387,75,0,139100,139800,-7696,-9368404,1101596,OK
360.782,TraderOne,Tick,1462,1387,75,0,139100,139800,-7696,-9368404,1101596,OK
361.047,TraderOne,Tick,1462,1387,75,0,139800,139800,-7696,-9368404,1116596,OK
361.219,TraderOne,Tick,1462,1387,75,0,139800,139800,-7696,-9368404,1116596,OK
361.485,TraderOne,Tick,1462,1387,75,0,139800,139800,-7696,-9368404,1116596,OK
361.813,TraderOne,Tick,1462,1387,75,0,139800,139800,-7696,-9368404,1116596,OK
361.969,TraderOne,Tick,1462,1387,75,0,139800,139800,-7696,-9368404,1116596,OK
362.235,TraderOne,Tick,1462,1387,75,0,139800,139800,-7696,-9368404,1116596,OK
362.485,TraderOne,Tick,1462,1387,75,0,139800,139800,-7696,-9368404,1116596,OK
362.75,TraderOne,Tick,1462,1387,75,0,139400,139800,-7696,-9368404,1101596,OK
363.016,TraderOne,Tick,1462,1387,75,0,139400,139800,-7696,-9368404,1101596,OK
363.235,TraderOne,Tick,1462,1387,75,0,139400,140300,-7696,-9368404,1139096,OK
363.532,TraderOne,Tick,1462,1387,75,0,139900,140100,-7696,-9368404,1124096,OK
363.782,TraderOne,Tick,1462,1387,75,0,139900,140100,-7696,-9368404,1124096,OK
364.016,TraderOne,Tick,1462,1387,75,0,139900,140000,-7696,-9368404,1124096,OK
364.25,TraderOne,Tick,1462,1387,75,0,139900,140000,-7696,-9368404,1124096,OK
364.469,TraderOne,Tick,1462,1387,75,0,139900,140000,-7696,-9368404,1124096,OK
364.797,TraderOne,Tick,1462,1387,75,0,139900,140200,-7696,-9368404,1131596,OK
365.047,TraderOne,Tick,1462,1387,75,0,139600,140200,-7696,-9368404,1131596,OK
365.219,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
365.469,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
365.797,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
366.0,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
366.25,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
366.485,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
366.75,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
366.969,TraderOne,Tick,1462,1387,75,0,139600,140000,-7696,-9368404,1116596,OK
367.25,TraderOne,Tick,1462,1387,75,0,139900,140100,-7696,-9368404,1124096,OK
367.547,TraderOne,Tick,1462,1387,75,0,139900,140100,-7696,-9368404,1124096,OK
367.75,TraderOne,Tick,1462,1387,75,0,139900,140100,-7696,-9368404,1124096,OK
368.0,TraderOne,Tick,1462,1387,75,0,139900,140100,-7696,-9368404,1124096,OK
368.235,TraderOne,Tick,1462,1387,75,0,139900,140400,-7696,-9368404,1146596,OK
368.485,TraderOne,Tick,1462,1387,75,0,139900,140400,-7696,-9368404,1146596,OK
368.719,TraderOne,Tick,1462,1387,75,0,140000,140400,-7696,-9368404,1146596,OK
369.0,TraderOne,Tick,1462,1387,75,0,140000,140500,-7696,-9368404,1154096,OK
369.25,TraderOne,Tick,1462,1387,75,0,140000,140600,-7696,-9368404,1161596,OK
369.547,TraderOne,Tick,1462,1387,75,0,140000,140600,-7696,-9368404,1161596,OK
369.703,TraderOne,Tick,1462,1387,75,0,140000,140600,-7696,-9368404,1161596,OK
370.032,TraderOne,Tick,1462,1387,75,0,140000,140600,-7696,-9368404,1161596,OK
370.203,TraderOne,Tick,1462,1387,75,0,140000,140600,-7696,-9368404,1161596,OK
370.547,TraderOne,Tick,1462,1387,75,0,140000,140600,-7696,-9368404,1161596,OK
370.75,TraderOne,Tick,1462,1387,75,0,140400,141000,-7696,-9368404,1191596,OK
371.0,TraderOne,Tick,1462,1387,75,0,140400,141000,-7696,-9368404,1191596,OK
371.219,TraderOne,Tick,1462,1387,75,0,140400,141000,-7696,-9368404,1191596,OK
371.532,TraderOne,Tick,1462,1387,75,0,140400,141000,-7696,-9368404,1191596,OK
371.703,TraderOne,Tick,1462,1387,75,0,140400,141000,-7696,-9368404,1191596,OK
371.985,TraderOne,Tick,1462,1387,75,0,140400,141000,-7696,-9368404,1191596,OK
372.313,TraderOne,Tick,1462,1387,75,0,140400,141000,-7696,-9368404,1191596,OK
372.485,TraderOne,Tick,1462,1387,75,0,140400,140900,-7696,-9368404,1184096,OK
372.75,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
372.969,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
373.266,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
373.5,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
373.719,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
374.047,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
374.219,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
374.532,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
374.75,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
375.016,TraderOne,Tick,1462,1387,75,0,140600,140900,-7696,-9368404,1184096,OK
375.219,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
375.469,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
375.735,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
376.032,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
376.235,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
376.453,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
376.782,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
376.969,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
377.25,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
377.532,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
377.797,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
378.063,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
378.282,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
378.5,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
378.719,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
379.0,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
379.235,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
379.532,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
379.735,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
380.016,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
380.235,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
380.532,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
380.75,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
381.032,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
381.25,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
381.516,TraderOne,Tick,1462,1387,75,0,140600,140700,-7696,-9368404,1176596,OK
381.813,TraderOne,Tick,1462,1387,75,0,140700,140700,-7696,-9368404,1184096,OK
382.047,TraderOne,Tick,1462,1387,75,0,140700,140700,-7696,-9368404,1184096,OK
382.235,TraderOne,Tick,1462,1387,75,0,140700,140700,-7696,-9368404,1184096,OK
382.532,TraderOne,Tick,1462,1387,75,0,140700,140700,-7696,-9368404,1184096,OK
382.719,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
383.0,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
383.203,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
383.469,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
383.797,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
383.969,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
384.313,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
384.469,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
384.766,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
384.969,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
385.25,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
385.547,TraderOne,Tick,1462,1387,75,0,140700,140700,-7696,-9368404,1184096,OK
385.703,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
386.047,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
386.297,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
386.5,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
386.75,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
386.953,TraderOne,Tick,1462,1387,75,0,140700,140900,-7696,-9368404,1184096,OK
387.219,TraderOne,Tick,1462,1387,75,0,140700,141300,-7696,-9368404,1214096,OK
387.532,TraderOne,Tick,1462,1387,75,0,140800,141400,-7696,-9368404,1221596,OK
387.75,TraderOne,Tick,1462,1387,75,0,140800,141400,-7696,-9368404,1221596,OK
387.985,TraderOne,Tick,1462,1387,75,0,140800,141400,-7696,-9368404,1221596,OK
388.25,TraderOne,Tick,1462,1387,75,0,140800,141400,-7696,-9368404,1221596,OK
388.5,TraderOne,Tick,1462,1387,75,0,140800,141400,-7696,-9368404,1221596,OK
388.766,TraderOne,Tick,1462,1387,75,0,140800,141300,-7696,-9368404,1214096,OK
389.047,TraderOne,Tick,1462,1387,75,0,140800,141300,-7696,-9368404,1214096,OK
389.297,TraderOne,Tick,1462,1387,75,0,140900,141300,-7696,-9368404,1214096,OK
389.469,TraderOne,Tick,1462,1387,75,0,140900,141300,-7696,-9368404,1214096,OK
389.766,TraderOne,Tick,1462,1387,75,0,140900,141200,-7696,-9368404,1206596,OK
389.969,TraderOne,Tick,1462,1387,75,0,140900,141200,-7696,-9368404,1206596,OK
390.219,TraderOne,Tick,1462,1387,75,0,140900,141200,-7696,-9368404,1206596,OK
390.469,TraderOne,Tick,1462,1387,75,0,140600,141200,-7696,-9368404,1206596,OK
390.735,TraderOne,Tick,1462,1387,75,0,140600,141200,-7696,-9368404,1206596,OK
391.0,TraderOne,Tick,1462,1387,75,0,140600,141200,-7696,-9368404,1206596,OK
391.203,TraderOne,Tick,1462,1387,75,0,140600,141200,-7696,-9368404,1206596,OK
391.5,TraderOne,Tick,1462,1387,75,0,140600,141200,-7696,-9368404,1206596,OK
391.703,TraderOne,Tick,1462,1387,75,0,140500,141200,-7696,-9368404,1206596,OK
392.016,TraderOne,Tick,1462,1387,75,0,140500,141200,-7696,-9368404,1206596,OK
392.313,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
392.5,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
392.703,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
393.016,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
393.25,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
393.469,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
393.766,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
394.063,TraderOne,Tick,1462,1387,75,0,140500,141100,-7696,-9368404,1199096,OK
394.282,TraderOne,Tick,1462,1387,75,0,140600,141100,-7696,-9368404,1199096,OK
394.516,TraderOne,Tick,1462,1387,75,0,140600,141100,-7696,-9368404,1199096,OK
394.719,TraderOne,Tick,1462,1387,75,0,140600,141100,-7696,-9368404,1199096,OK
395.063,TraderOne,Tick,1462,1387,75,0,140600,141100,-7696,-9368404,1199096,OK
395.203,TraderOne,Tick,1462,1387,75,0,140600,141100,-7696,-9368404,1199096,OK
395.469,TraderOne,Tick,1462,1387,75,0,140600,141100,-7696,-9368404,1199096,OK
395.766,TraderOne,Tick,1462,1387,75,0,140700,141100,-7696,-9368404,1199096,OK
395.953,TraderOne,Tick,1462,1387,75,0,140900,141100,-7696,-9368404,1199096,OK
396.25,TraderOne,Tick,1462,1387,75,0,140900,141400,-7696,-9368404,1221596,OK
396.469,TraderOne,Tick,1462,1387,75,0,140900,141400,-7696,-9368404,1221596,OK
396.703,TraderOne,Tick,1462,1387,75,0,140900,141400,-7696,-9368404,1221596,OK
397.0,TraderOne,Tick,1462,1387,75,0,140900,141400,-7696,-9368404,1221596,OK
397.266,TraderOne,Tick,1462,1387,75,0,140900,141400,-7696,-9368404,1221596,OK
397.5,TraderOne,Tick,1462,1387,75,0,140900,141400,-7696,-9368404,1221596,OK
397.766,TraderOne,Tick,1462,1387,75,0,140900,141600,-7696,-9368404,1236596,OK
398.032,TraderOne,Tick,1462,1387,75,0,141000,141600,-7696,-9368404,1236596,OK
398.266,TraderOne,Tick,1462,1387,75,0,141000,141600,-7696,-9368404,1236596,OK
398.5,TraderOne,Tick,1462,1387,75,0,141000,141600,-7696,-9368404,1236596,OK
398.813,TraderOne,Tick,1462,1387,75,0,141000,141600,-7696,-9368404,1236596,OK
398.969,TraderOne,Tick,1462,1387,75,0,141000,141600,-7696,-9368404,1236596,OK
399.235,TraderOne,Tick,1462,1387,75,0,141100,141600,-7696,-9368404,1236596,OK
399.532,TraderOne,Tick,1462,1387,75,0,141100,141600,-7696,-9368404,1236596,OK
399.735,TraderOne,Tick,1462,1387,75,0,141100,141500,-7696,-9368404,1229096,OK
